review,stars
"Este hotel dentro de pabellón M que es un centro de convenciones con un auditorio y varios restaurantes en su interior, es excelente para todo tipo de viajero se ubica en los primeros 16 pisos de uno de los edificios más altos de Monterrey de 212 metros de altura, tiene una pequeña piscina y gimnasio, pero lo mejor es la calidad de sus habitaciones con ventanas a todo su alrededor para apreciar la ciudad, tiene un bar en el piso 16 y salas de juntas y piso de negocios.",50
"Esta muy bien ubicado, las habitaciones son muy acogedoras amplias y la vista es espectacular, es todo lo que se esperaría de un hotel como este.   Pero hay en especial un punto pésimo, NO TIENE ESTACIONAMIENTO GRATUITO, porque ¿que es lo lógico? el hotel esta ubicado en Pabellon M, pues te estacionas en Pabellon M, solo que ese estacionamiento no lo cubre el hotel, y lo peor no hay nada ni nadie quien te avise de esto, hasta que por sentido común vas a recepción a que te sellen el boleto de estacionamiento te comunican que ese estacionamiento no aplica que bajes pagues el tiempo que estuviste y que lo lleves a la esquina de Constitución y Garibaldi hay ahi Valet Parking que ademas te cobra $50 cada que salgas.   y ya por último la regadera no tiene un topecito hacia el area…",40
"Desde que llegamos la atención fue muy excelente es mejor llegar por la Av constitución si no quieren cruzar la plaza, en recepción todos fueron muy amables y súper rápidos en menos de 5 minutos ya estábamos en la habitación está también es muy amplia y la decoración siempre tan característica de Posadas de 10, el Room Service fue muy rápido en 15 minutos llevaron todo lo que pedí,es una excelente opción en Monterrey sin duda están haciendo un excelente trabajo Sigan así 👍🏼",50
"Me gustó mucho el.hotel muy moderno, cómodo, la atención fue excelente. La vista espectacular al cerro de la silla. Las habitaciones muy bonitas, la tv grande, sólo se escuchaba en el baño un sonido como que golpeaban, de las 10 a 1030 de la noche las dos noches que estuve ahi.masno se si era de alguna reparación, o tubería o simplemente algún momento romántico de mis vecinos de cuarto, en fin muy buen hotel, sólo falta más calidez en la recepción es un poco fría la empleada, en el check inn. Así como los meseros del bufete no ponían atención. El botones saco un 10 es el que mejor te atiende. No tiene alberca sólo un canal de nado. Visiten el bar en la noche la visita es espectacular los tragos muy buenos poco caros pero bien.",50
Un hotel que le falta mucho por dar personal no capacitado el peor hotel que e vistado en monterrey en todos los aspectos restaurant habitacion personal limpieza no recomiendo hosperdarse ahi sus precios altos para tipo de hotel,10
"El hotel se encuentra convenientemente en el centro comercial Pabellon en Monterrey en zona centro, cercano a Macro plaza. Es un hotel adecuado para turismo de negocios, aunque también para el turista de placer. Es algo confuso el área del lobby, pues hay que ingresar primero al centro comercial, pero la gente te orienta muy fácilmente una vez llengando. El personal de concierge es muy amable. El área del business center me parece buena, sin embargo, sería conveniente un área privada para el área de uso común de las computadoras, para que aislara el ruido de los visitantes a las salas de uso común de congresos.  El wifi es muy bueno en todas las instalaciones del hotel. eso lo agradezco mucho. Las vistas son muy buenas, tanto de la habitación como del centro de negocios, pues se…",40
"Me hospedé la semana pasada en el hotel y quedé muy contento con la estancia. El personal tiene un servicio de primera y los felicito por eso! La ubicación está muy buena (centro) y será una excelente opción para cuando abra el auditorio para conciertos. No dejen de probar los huevos regios, excelentes!! En general y para ser nuevo, los felicito!! Muy agradable estancia. Gracias!",50
"Es una excelente opción en el corazón de Monterrey, con vistas espectaculares de los diferentes puntos de la ciudad , desde las habitaciones y de igual forma desde salones restaurante y bar.  Con una excelente ubicación conectando en las principales avenidas de la ciudad  Una opción totalmente recomendable",50
"Me gustó mucho el hotel, la decoración, me encantó el área de la alberca muy agradable para pasar un rato.      La atención un poco fría, creo que deben trabajar un poco en ello, de hecho la última  noche (20 agosto 2016) decidimos pasar un rato en una de las terrazas del bar, estuvimos como 10 min esperando que alguien nos atendiera, y nada, tuve que hablar directamente con alguien para que me proporcionara la carta, la persona que nos atendió ni siquiera voltea a mirarnos, como si tuviera mucha prisa (no había muchos clientes en el bar), sólo porque tenía hambre y no quería salir del hotel, nos quedamos, pero si nos hicieron sentir como clientes no bienvenidos.",30
No cabe duda que Fiesta Americana se esta renovando... chulada de hotel!!! Lo recomiendo ampliamente... la atención del personal es fenomenal y la vista del cerro de la silla es impresionante... no dudo en regresar!,50
"Las sabanas sucias junto con la colcha, pedi una ensalada cesar y se les acabo el pollo y le pusieron pescado! Sabia horrible... creo que carecen de personal no vuelvo a este hotel muy sucio la verdad nos tuvimos que cambiar de cuarto he irnos a otro hotel al dia siguiente",20
"Tiene ya 4 meses abierto y todavía tiene muchas pares y servicios que paracen no estar terminados. Resanes, aire din funcionar bien, demasiados ruidos raros de construcción y tambien baños von fallas. Ojala pronto acaben y lo dejen al 100% para que sea en verdad una gran opción,  su ubicación es privilegiada y la vista de sus habitaciones y restaurante / bar también. El gym a medias y un sauna sin terminar, son una pena.",40
"Llevo más de 1 hora esperando para que me asignen mi habitación, esperaba mucho más por los comentarios positivos que leí aquí en TripAdvisor, pero ya me decepcionaron iba a ser el primero de varios viajes que iba a hacer a Monterrey a lo largo de 5 años o más y hoy me han perdido como cliente!",10
"Recomendado totalmente, excelente lugar para momentos inolvidables. Inmejorable servicio y colaboración por parte del staff del hotel. Vista privilegiada y atención de primer nivel. Sin duda uno de los lugares en Monterrey que no puedes perderte. No puedes dejar de visitar.",50
"El mejor hotel de la zona por mucho, es un hotel nuevo y moderno con una ubicación excelente. El servicio y la comida son de muy buen nivel y las habitaciones bastante modernas y cómodad...duermes delicioso.  El bar vale la pena visitarlo, es un ambiente agradable y moderno. Con este hotel la oferta hotelera del Centro tendrá que renovarse o morir.",50
"Ubicado en Pabellón M, el Fiesta Americana es la opción ideal para hospedarse si vienes a algún evento. Tuve la oportunidad de experimentar una linda estadía en el hotel donde las habitaciones son verdaderamente confortables; los espacios están muy bien utilizados, la cama es fabulosa y la televisión de gran tamaño. Una gran ventaja es que tiene muy buena ubicación ya que puedes acceder a algunos sitios turísticos incluso caminando, pero lo mejor es que si organizas un evento  este complejo promete tenerlo todo, muy pronto será algo como un foro para reuniones y centro comercial con restaurantes incluidos lo que le parece muy  buena idea. Ahora bien, solo me queda a deber la señalización porque mucha gente se pierde y los asesores específicamente del hotel, hay sólo dos.",40
"Me quede en un viaje de negocios por una noche. Las habitaciones son excelentes. Amplias, excelente Smart TV de 60"", contactos usb en el bureau, buenos closets y servi bar. Muy recomendable para viajeros de negocio que no tienen qje ir hasta San Pedro!. Sin duda se posicionara como una gran alternativa en el Centro de Monterrey!   Tuve oportunidad de visitar el piso 16 y tiene un restaurante y bar muy comodo, con buena cocina y excelentes vistas de Monterrey.  Bien al grupo posadas por apoyar la revitalizacion del centro de Monterrey",50
"Al realizar el ""check-in"" la atención fue muy buena. El lobby es pequeño sin embargo es acogedor, no tuve oportunidad de entrar al restaurante. Las camas fueron muy comodas. Lo único que cambiaría es el baño, ya que fui con amigos y amigas y la regadera es de vídeo templado sin seguro. El baño es abierto por lo que no hay zona donde cambiarse. Para placer es un muy buen hotel, para ir con amigos el baño es el único problema.",40
"Este es un hotel nuevo prácticamente, inaugurado en abril de 2016, que se encuentra al interior de Pabellón M, una zona comercial con centro de espectáculos que trabaja aún a baja capacidad pues faltan por inaugurar varias áreas. Las habitaciones son cómodas y con buen televisor, aunque limitado en canales, el internet opera muy bien en las habitaciones y las camas son cómodas. En si, las instalaciones y amenidades de la habitación son lo que se espera de un Fiesta Americana. Sus áreas de oportunidad son en el restaurante, en cuanto al servicio en la mañana, pues es lento el arranque del restaurante y quita tiempo esperar a que todo esté listo, además el Room Service debe estar mejor presentado, pues aunque llevan los platillos en buena forma y temperatura, no acompañan con…",40
"Tuve la excelente idea de festejar mi cumpleaños No 33 con algunos amigos! Al principio estaba un poco nervioso sobre la comida, bebidas y servicio; Ya que solo había desayunado en el restaurante una vez! Pero gracias al Gerente del Bar, hizo que mi evento en el Restaurante 1596 y Bar Serranos; Fuera algo inolvidable para mi y mis amigos! Ya que la cena fue EXQUISITA!!! y los Tragos en el Bar fueron cada uno DELICIOSOS!!!  El servicio sin palabras fueron mas allá de lo excelente! Ellos nos reservaron  una terraza con la mejor VISTA a la Ciudad para tomar unos tragos y comer mi RIQUÍSIMO pastel que ellos mismos me prepararon! De nuevo muchas gracias al Gerente del Serranos Bar Sr. Jacobo Muñoz! Esperamos con ansias regresar y pasar una gran velada!",50
fue muy agradable mi estancia en el hotel tiene una exelente vista y esta muy bien ubicado los pocos dias que estube me isieron sentir en casa los recepcionistas siempre con una amabilidad y gentileza que lla a muy pocos hoteles les quedan los cuartos super grandes y hermosos  el restaurant esta super hermoso me gusto la gran variedad de comoda que ahi y si queria el platillo con algo distinto lo preparaban y de muy buena calidad y muy vuen servicio de los mesetos en especial queria felicitar al mesero alfonso infante que siempre estuvo atendiendome fue muy servicial... regresare pronto pero esta ves con mi familia,50
